Remove the first two lines,,
origin,destination,price
GRU,SJP,7316.84
GRU,SLZ,4700.07
GRU,SSA,4809.61
GRU,THE,4620.03
GRU,VIX,6347.1
GRU,YYZ,1880.31
GYN,BSB,4739.52
GYN,CGH,6388.13
GYN,GRU,7816.13
IAD,GRU,1275.51
IGU,CGH,5825.98
IGU,CWB,6322.5
IGU,GIG,8784.34
IGU,GRU,5472.97
IGU,LIM,6223.81
IMP,BSB,5760.65
IMP,SLZ,8249.36
IOS,CGH,990.29
IOS,SDU,8756.84
JFK,GIG,4813.59
JFK,GRU,5799.31
JFK,LIM,2903.23
JNB,GRU,5925.68
JOI,CGH,7755.83
JOI,GRU,6231.63
JPA,BSB,3045.48
JPA,GIG,5620.62
JPA,GRU,5139.72
JUL,AQP,8949.34
LAX,LIM,8972.28
LDB,CGH,6167.69
LDB,CWB,5445.39
LDB,GRU,7132.44
LHR,GIG,9114.18
LHR,GRU,3327.11
LIM,CUZ,7927.07
LIM,GRU,8216.84
LIM,IGU,8472.54
LIM,JFK,1848.15
LIM,LAX,9587.43
LIM,SCL,1089.19
LIS,BSB,1166.86
LIS,GIG,5795.06
LIS,GRU,6547.42
LIS,VCP,664.68
MAB,BEL,7965.86
MAB,BSB,3742.98
MAD,GRU,2638.88
MAD,PEK,8904.62
MAO,BEL,9415.91
MAO,BSB,8600.07
MAO,BVB,9713.23
MAO,FOR,5345.06
MAO,GIG,5181.6
MAO,GRU,7955.12
MAO,MIA,9587.44
MAO,STM,6446.08
MCO,GRU,9888.01
MCP,BEL,3804.36
MCZ,BSB,3245.57
MCZ,GIG,9048.09
MCZ,GRU,5477.67
MCZ,REC,255.5
MEX,GRU,9767.52
MIA,BSB,223.96
MIA,BWI,4269.42
MIA,CNF,9218.17
MIA,GIG,5010.64
MIA,GRU,7115.91
MIA,MAO,1197.59
MIA,REC,8374.9
MIA,SSA,6542.21
MUC,GRU,47.57
MVD,GIG,1688.87
MVD,GRU,2755.43
MXP,GRU,6411.1
NAT,BSB,9201.15
NAT,FOR,3602.54
NAT,GIG,2546.23
NAT,GRU,1667.12
NVT,CGH,2537.71
OPO,GRU,5968.2
ORD,GRU,6116.75
PEK,CDG,8275.23
PEK,MAD,4383.89
PET,POA,3930.34
PMC,SCL,3674.85
PMW,BSB,8063.89
POA,BSB,3202.33
POA,CGH,6005.21
POA,CWB,1114.27
POA,FLN,625.85
POA,GIG,7440.7
POA,GRU,8360.77
PUQ,PMC,970.43
PUQ,SCL,1613.23
PVH,BSB,5346.93
RAO,CGH,7882
RAO,GRU,8400.51
RBR,BSB,615.5
REC,AJU,2507.18
REC,BSB,9190.1
REC,FOR,9936.5
REC,GIG,6323.84
REC,GRU,5296.99
REC,MIA,2011.63
REC,SSA,7148.77
RIG,PET,8034.31
SCL,GIG,3509.22
SCL,GRU,3533.32
SCL,LIM,4048.99
SDU,AJU,3399.49
SDU,BSB,6401.78
SDU,CGH,4671.62
SDU,CNF,785.15
SDU,IOS,2972.4
SDU,VIX,7982.05
SFO,LIM,749.64
SJP,CGH,5595.46
SJP,GRU,2644.28
SLZ,BEL,7663.23
SLZ,BSB,325.56
SLZ,FOR,5339.31
SLZ,GIG,3.49
SLZ,GRU,6116.38
SLZ,IMP,6293.1
SSA,AJU,2208.54
SSA,BSB,824.75
SSA,CGH,8275.86
SSA,CNF,4740
SSA,CWB,9314.12
SSA,FOR,356.73
SSA,GIG,291.85
SSA,GRU,2590.3
SSA,MIA,431.36
SSA,REC,6189.65
STM,BEL,4416.18
STM,MAO,5723.79
THE,BSB,4713.05
THE,FOR,362.71
THE,GRU,2986.75
UDI,BSB,8919.69
UDI,CGH,9814.75
USH,AEP,8727.28
VCP,BSB,5153.21
VCP,GIG,1787.72
VCP,LIS,3642.51
VIX,BSB,9217.7
VIX,CGH,7505.79
VIX,GIG,397.59
VIX,GRU,7806.3
VIX,SDU,3764.58
YYZ,GRU,9028.02
AKJ,HND,936.43
AOJ,CTS,4575.14
AOJ,HND,4376.41
AOJ,ITM,4338.93
ASJ,HND,9099.29
ASJ,ITM,6766.11
AXT,CTS,236.96
AXT,HND,1638.74
AXT,ITM,2066.28
BKK,HND,5896.49
BKK,KIX,1036.52
BKK,NRT,3851.66
BOS,NRT,4311.47
CAN,KIX,7159.52
CAN,NRT,7402.52
CDG,HND,9719.23
CDG,NRT,3107.26
CGK,NRT,8354.74
CJU,KIX,6572.08
CJU,NRT,4350.64
CNS,KIX,9357.1
CNS,NRT,6906.04
CTS,AOJ,2531.08
CTS,AXT,4954.33
CTS,FUK,9994.26
CTS,HIJ,2127.94
CTS,HKG,4874.53
CTS,HNA,2712.79
CTS,HND,6985.65
CTS,ICN,7722.68
CTS,ITM,1047.45
CTS,KIJ,7958.79
CTS,KIX,3409.65
CTS,MMB,540.4
CTS,MMJ,4207.43
CTS,NGO,1480.68
CTS,NRT,4621.1
CTS,PVG,359.07
CTS,SDJ,2560.1
DEL,NRT,8615.28
DFW,NRT,7445.26
DLC,NRT,2339.79
DME,NRT,145.84
DXB,KIX,2473.72
DXB,NRT,9.67
FRA,NRT,1962.08
FSZ,FUK,5233.53
FSZ,ICN,9375.65
FSZ,PVG,2209.38
FUK,CTS,9411.74
FUK,HAN,3627.69
FUK,HNA,5023.49
FUK,HND,7604.74
FUK,ICN,9900.15
FUK,ITM,9520.21
FUK,KCZ,2652.02
FUK,KMI,4914.61
FUK,NKM,6110.22
FUK,NRT,766.29
FUK,PVG,8485.12
FUK,SDJ,4961.56
FUK,SGN,2019.76
FUK,TAO,6948.68
FUK,TPE,634.59
GAJ,HND,5888.87
GAJ,ITM,5987.46
GMP,HND,9514.29
GMP,KIX,8323.86
GUM,NRT,7533.63
HAN,FUK,5509.43
HAN,KIX,5550.45
HAN,NGO,1414.17
HAN,NRT,6259.37
HEL,KIX,6914.38
HEL,NGO,5992.92
HEL,NRT,4816.11
HIJ,CTS,680.79
HIJ,HND,4450.26
HIJ,PVG,7011.74
HKD,HND,5430.9
HKD,ITM,9370.59
HKD,MSJ,5164.22
HKG,CTS,7087.61
HKG,HND,4874.78
HKG,KIX,566.78
HKG,NGO,6596.19
HKG,NRT,8901.92
HKG,TPE,6857.47
HNA,CTS,2136.93
HNA,FUK,8179.83
HNA,ITM,815.96
HND,AKJ,3785.6
HND,AOJ,1016.59
HND,ASJ,2253
HND,AXT,3887.94
HND,BKK,5719.15
HND,CDG,9164.41
HND,CTS,4768.75
HND,FUK,4511.78
HND,GAJ,1392.9
HND,GMP,1559.07
HND,HIJ,7620.21
HND,HKD,1852.81
HND,HKG,9679.09
HND,HNL,8157.29
HND,ITM,2879.59
HND,IZO,5719.71
HND,JFK,7681.06
HND,KCZ,7277.69
HND,KIX,3579.25
HND,KKJ,5141.13
HND,KMI,9130.05
HND,KMJ,1998.14
HND,KMQ,9520.65
HND,KOJ,9164.92
HND,KUH,9726.15
HND,LHR,8182.52
HND,MMB,2340.76
HND,MSJ,2029.94
HND,MYJ,89.67
HND,NGO,8555.98
HND,NGS,8993.86
HND,OBO,5899.74
HND,OIT,3116.64
HND,OKA,4804.65
HND,OKJ,6991.6
HND,PEK,1432.01
HND,SFO,3171.76
HND,SHA,4209.19
HND,SHM,7708.01
HND,SIN,6885.95
HND,TAK,5592.3
HND,TKS,5923.2
HND,TSA,6526.47
HND,UBJ,7563.19
HNL,HND,6578.7
HNL,KIX,4396.2
HNL,NGO,3891.95
HNL,NRT,5255.85
ICN,CTS,4731.08
ICN,FSZ,9411.03
ICN,FUK,9817.1
ICN,KIJ,3805.2
ICN,KIX,9450.32
ICN,KMQ,6206.72
ICN,KOJ,420.09
ICN,NGO,8481.72
ICN,NRT,2687.44
ITM,AOJ,9973.44
ITM,ASJ,2807.99
ITM,AXT,5065.86
ITM,CTS,4266.29
ITM,FUK,8734.23
ITM,GAJ,2260.72
ITM,HKD,5319.81
ITM,HNA,2019.53
ITM,HND,7150.48
ITM,KIJ,7480.98
ITM,KMI,7480.29
ITM,KMJ,8380.65
ITM,MSJ,9707.32
ITM,MYJ,3918.36
ITM,NGS,8160.68
ITM,NRT,9687.39
ITM,OIT,6136.51
ITM,OKA,2439.91
ITM,SDJ,2829.7
IZO,HND,1485.46
JFK,HND,321.74
JFK,NRT,1479.73
KCZ,FUK,6401.75
KCZ,HND,1207.44
KHH,NRT,3912.99
KHV,NRT,536.09
KIJ,CTS,6187.33
KIJ,FUK,9816.32
KIJ,ICN,4989.37
KIJ,ITM,5981.32
KIJ,NKM,8237.38
KIJ,PVG,9813.03
KIX,BKK,4508.63
KIX,CAN,2131.46
KIX,CJU,4313.98
KIX,CNS,4542.78
KIX,CTS,3771.96
KIX,DXB,1127.56
KIX,GMP,1244.7
KIX,HAN,8733.19
KIX,HEL,7856.05
KIX,HKG,5038.49
KIX,HND,6503.62
KIX,HNL,279.27
KIX,ICN,4583.49
KIX,KUL,9699.92
KIX,NKG,1563.05
KIX,OOL,4093.83
KIX,PUS,8646.74
KIX,PVG,7445.08
KIX,SGN,3132.91
KIX,SHE,6662.75
KIX,TAO,3903.88
KIX,TPE,4305.56
KIX,YNT,5207.38
KKJ,HND,8212.52
KMG,PVG,750.16
KMI,FUK,3251.94
KMI,HND,1152.77
KMI,ITM,6688.44
KMJ,HND,4891.1
KMJ,ITM,702.28
KMJ,NKM,6.17
KMQ,HND,8995.35
KMQ,ICN,6431.56
KMQ,PVG,2549.13
KOJ,HND,5292.16
KOJ,ICN,6033.63
KOJ,PVG,2089.53
KUH,HND,3861.17
KUL,KIX,8675.95
KUL,NRT,5960.85
LAX,LIM,1910
LAX,NRT,1649.14
LHR,HND,7078.14
LHR,NRT,1129.13
LIM,LAX,1124.29
LIM,SCL,4053.05
MMB,CTS,5633.94
MMB,HND,3601.89
MMJ,CTS,1559
MMJ,FUK,3680.64
MNL,NRT,1552.1
MSJ,HKD,8548.99
MSJ,HND,3378.91
MSJ,ITM,8144.73
MYJ,HND,7528.12
MYJ,ITM,7422.92
MYJ,PVG,726.17
NGO,CTS,4683.79
NGO,HAN,516.19
NGO,HEL,6105.54
NGO,HKG,1447.71
NGO,HND,1650.89
NGO,HNL,814.71
NGO,ICN,852.56
NGO,NRT,4169.29
NGO,PUS,4494.5
NGO,PVG,8470.07
NGO,TAO,6111.71
NGO,TPE,8817.97
NGO,TSN,7563.01
NGS,HND,2599.1
NGS,ITM,2362.62
NGS,PVG,1223.22
NKG,KIX,788.64
NKG,NRT,583.42
NKM,FUK,8755.89
NKM,KMJ,682.66
NRT,BKK,5430.11
NRT,BOS,1753.17
NRT,CAN,9490.44
NRT,CDG,6327.39
NRT,CGK,8275.28
NRT,CJU,6557.28
NRT,CNS,6041.12
NRT,CTS,2004.97
NRT,DEL,8021.05
NRT,DFW,9517.74
NRT,DLC,4082.43
NRT,DME,6161.98
NRT,DXB,7110.81
NRT,FRA,6416.49
NRT,FUK,6034.34
NRT,GUM,2711.95
NRT,HAN,1512.86
NRT,HEL,7050.84
NRT,HKG,6371.31
NRT,HNL,2566.46
NRT,ICN,4431.73
NRT,ITM,2568.55
NRT,JFK,8920.43
NRT,KHH,1196.71
NRT,KHV,8043.79
NRT,KUL,196.35
NRT,LAX,4973.07
NRT,LHR,5265.23
NRT,MNL,912.33
NRT,NGO,8725.3
NRT,NKG,7452
NRT,OKA,7537.77
NRT,OOL,8666.32
NRT,ORD,7411.84
NRT,PEK,9417.14
NRT,PPT,4290.08
NRT,PUS,3579.69
NRT,PVG,7655.87
NRT,SAN,3043.83
NRT,SGN,9062.67
NRT,SHE,5247.49
NRT,SIN,3232.21
NRT,SYD,8321.19
NRT,TPE,6035.89
NRT,VVO,5485.38
NRT,YVR,6495.14
OBO,HND,2464.26
OIT,HND,6946.81
OIT,ITM,7681.03
OKA,HND,9495.63
OKA,ITM,585.06
OKA,NRT,5989.9
OKA,PVG,9063.44
OKD,HKD,2592.49
OKJ,HND,4736.98
OKJ,PVG,3770.82
OOL,KIX,901.97
OOL,NRT,4552.67
ORD,NRT,6757.23
PEK,HND,7829.75
PEK,NRT,5786.57
PPT,NRT,2234.33
PUS,KIX,2695.75
PUS,NGO,3163.05
PUS,NRT,6852.46
PVG,CTS,8638.24
PVG,FSZ,9075.33
PVG,FUK,9773.37
PVG,HIJ,2713.5
PVG,KIJ,806.08
PVG,KIX,3719.67
PVG,KMG,9066.06
PVG,KMQ,8211.49
PVG,KOJ,1692.53
PVG,MYJ,5130.99
PVG,NGO,7244.48
PVG,NGS,2614.37
PVG,NRT,7096.76
PVG,OKA,4078.17
PVG,OKJ,8694.58
PVG,WUH,974.09
PVG,XIY,9239.66
SAN,NRT,4711.29
SCL,LIM,1003.23
SDJ,CTS,9514
SDJ,FUK,6503.86
SDJ,ITM,1403.66
SFO,HND,1030.32
SGN,FUK,7613.99
SGN,KIX,8747.48
SGN,NRT,8069.9
SHA,HND,537.14
SHE,KIX,7571.94
SHE,NRT,6421.3
SHM,HND,6674.99
SIN,HND,6040.35
SIN,NRT,3197.81
SYD,NRT,4198.98
TAK,HND,6736.47
TAO,FUK,7088.62
TAO,KIX,9776.56
TAO,NGO,679.76
TKS,HND,7485.95
TPE,FUK,4053.25
TPE,HKG,2327.11
TPE,KIX,3444.95
TPE,NGO,8473.56
TPE,NRT,3311.59
TSA,HND,434.7
TSN,NGO,2610.59
UBJ,HND,8366.85
VVO,NRT,7610.79
WUH,PVG,6553.83
XIY,PVG,3366.03
YEG,YVR,8267.77
YEG,YZF,9405.5
YNT,KIX,5187.55
YVR,NRT,4834.96
YVR,YEG,7802.64
YZF,YEG,5068.28
AMS,LJU,5288.46
BEG,LJU,7866.44
BRU,LJU,8309.04
CDG,LJU,5003.6
CPH,LJU,5665.96
FRA,LJU,607.09
FRA,PRN,4705.24
IST,LJU,4789.38
LJU,AMS,7253.25
LJU,BEG,9479.75
LJU,BRU,4717.01
LJU,CDG,5362.92
LJU,CPH,9226.17
LJU,FRA,7053.64
LJU,IST,1653.57
LJU,MUC,537.76
LJU,PRN,2771.01
LJU,SJJ,5205.92
LJU,SKP,7548.97
LJU,SVO,3147.48
LJU,TGD,8525.86
LJU,TIA,1911.67
LJU,VIE,7006.25
LJU,ZRH,1233.51
MUC,LJU,8999.71
MUC,PRN,7539.93
PRN,FRA,1338.75
PRN,LJU,8098.95
PRN,MUC,5760.51
SJJ,LJU,3297.59
SKP,LJU,1146.4
SVO,LJU,2142.23
TGD,LJU,4443.39
TIA,LJU,286.5
VIE,LJU,702.54
ZRH,LJU,8461.64
ADL,BNE,1203.17
ADL,CNS,9203.31
ADL,DRW,1699.64
ADL,MEL,752.7
ADL,OOL,5624.91
ADL,PER,4428.98
ADL,SYD,4381.11
AKL,CHC,2455.2
AKL,DUD,7885.83
AKL,MEL,7171.42
AKL,OOL,9886.88
AKL,SIN,5130.29
AKL,SYD,1350.55
AKL,WLG,9572.52
AKL,ZQN,7159.37
AVV,BNE,9553.91
AVV,SYD,8981.27
AYQ,SYD,5096.05
BKK,MEL,6968.27
BNE,ADL,6603.34
BNE,AVV,7944.84
BNE,CNS,3523.32
BNE,DRW,7871.66
BNE,HBA,9569.16
BNE,HTI,4746.76
BNE,LST,6811.23
BNE,MEL,5202.49
BNE,MKY,8132.17
BNE,NTL,9092.2
BNE,PER,2347.49
BNE,PPP,792.89
BNE,SYD,4175.49
BNE,TSV,3284.95
BNK,MEL,3223.14
BNK,SYD,5462.06
CGK,PER,3972.16
CGK,SIN,763.46
CHC,AKL,8273.34
CHC,MEL,3185.82
CHC,OOL,9234.71
CHC,SYD,5989.66
CHC,WLG,4878.9
CNS,ADL,4314.3
CNS,BNE,8040.53
CNS,DRW,216.61
CNS,KIX,7227.48
CNS,MEL,1367.78
CNS,NRT,2093.82
CNS,OOL,8342.36
CNS,PER,7667.32
CNS,SYD,8083.25
DPS,DRW,5096.89
DPS,MEL,2627.53
DPS,PER,5304.48
DPS,SIN,3125.59
DPS,SYD,8612.9
DRW,ADL,8870.92
DRW,BNE,9718.59
DRW,CNS,9638.23
DRW,DPS,8511.77
DRW,MEL,9580.19
DRW,MNL,4500.95
DRW,SIN,6951.32
DRW,SYD,6751.63
DUD,AKL,1113.47
HBA,BNE,6214.25
HBA,MEL,1288.32
HBA,SYD,4484.36
HKT,SYD,9315.71
HNL,MEL,606.19
HNL,SYD,546.51
HTI,BNE,9367.1
HTI,MEL,6270.35
HTI,SYD,3131.75
KIX,CNS,8520.49
KIX,OOL,7867.01
LOP,PER,915.01
LST,BNE,6168.38
LST,MEL,1808.43
LST,SYD,8271.84
MCY,MEL,8896.01
MCY,SYD,6441.17
MEL,ADL,7461.52
MEL,AKL,9251.24
MEL,BKK,2247.29
MEL,BNE,2849.83
MEL,BNK,3497.54
MEL,CHC,2957.87
MEL,CNS,878.12
MEL,DPS,329.73
MEL,DRW,729.1
MEL,HBA,179.93
MEL,HNL,2674.16
MEL,HTI,118.01
MEL,LST,8022.76
MEL,MCY,7838.63
MEL,NTL,833.25
MEL,OOL,713.41
MEL,PER,8387.04
MEL,SIN,9569.15
MEL,SYD,3892.61
MEL,TSV,5450.57
MEL,ZQN,7738.65
MKY,BNE,335.58
MNL,DRW,8950.28
MNL,NRT,3687.74
NAN,SYD,7762.39
NRT,CNS,4635.69
NRT,MNL,449.71
NRT,OOL,5725.63
NTL,BNE,5285.83
NTL,MEL,894.06
NTL,OOL,1522.9
OOL,ADL,4180.26
OOL,AKL,6287.5
OOL,CHC,175.94
OOL,CNS,1430.14
OOL,KIX,488.67
OOL,MEL,3386.38
OOL,NRT,323.83
OOL,NTL,1359.85
OOL,SYD,4668.02
PEK,SIN,2398.61
PER,ADL,6820.73
PER,BNE,3064.7
PER,CGK,3714.72
PER,CNS,9976
PER,DPS,475.11
PER,LOP,4171.03
PER,MEL,2573.95
PER,SYD,1539.3
PPP,BNE,7871.36
SIN,AKL,8269.19
SIN,CGK,5669.09
SIN,DPS,3556.05
SIN,DRW,6089.88
SIN,MEL,8091.28
SIN,PEK,3375.47
SYD,ADL,7529.63
SYD,AKL,4467.94
SYD,AVV,7984.81
SYD,AYQ,6212.5
SYD,BNE,6033.78
SYD,BNK,4249.05
SYD,CHC,2509.23
SYD,CNS,649.11
SYD,DPS,6897.89
SYD,DRW,3886.44
SYD,HBA,9196.44
SYD,HKT,845.27
SYD,HNL,7921.44
SYD,HTI,6506.3
SYD,LST,2839.67
SYD,MCY,4539.23
SYD,MEL,4073.87
SYD,NAN,3054.92
SYD,OOL,6177.12
SYD,PER,8411.99
SYD,TSV,6765.88
SYD,ZQN,8676.3
TSV,BNE,6277.08
TSV,MEL,2328.7
TSV,SYD,4098.98
WLG,AKL,9888.99
WLG,CHC,9262.2
ZQN,AKL,9365.97
ZQN,SYD,517.29
FNJ,PEK,3913.98
FNJ,SHE,256.47
PEK,FNJ,1224.58
SHE,FNJ,6007.74
AMQ,CGK,9689.61
AMQ,FKQ,1279.55
AMQ,KNG,4143.02
AMQ,LUV,4095.73
AMQ,MKW,8577.99
AMQ,NBX,7659.66
AMQ,SOQ,6500.13
AMQ,SUB,4842.38
AMQ,UPG,9322.29
BDJ,BDO,2988.96
BDJ,BPN,1760.86
BDJ,CGK,7426.65
BDJ,JOG,8305.97
BDJ,KBU,55.7
BDJ,SRG,4905.36
BDJ,SUB,741.9
BDO,BDJ,6161.75
BDO,BTH,7137.92
BDO,DPS,5564.94
BDO,JOG,2023.31
BDO,KUL,1564.92
BDO,PKU,6705.24
BDO,SUB,7598.98
BEJ,BPN,6144.25
BKS,BTH,2014.53
BKS,CGK,2799.78
BMU,DPS,1556.08
BPN,BDJ,1000.15
BPN,BEJ,7697.71
BPN,CGK,742.32
BPN,JOG,1882.27
BPN,MDC,4344.2
BPN,PLW,8924.54
BPN,SRG,467.13
BPN,SUB,6261.38
BPN,TRK,167.62
BPN,UPG,4501.27
BTH,BDO,3640.63
BTH,BKS,1266.05
BTH,CGK,2032.61
BTH,DJB,2236.26
BTH,JOG,2741.01
BTH,NTX,7546.35
BTH,PDG,2661.07
BTH,PGK,2226.56
BTH,PKU,3250.7
BTH,PLM,8283.38
BTH,SRG,319.22
BTH,SUB,61.13
BTJ,CGK,8666.04
BUW,UPG,6621.36
BXB,SOQ,6486.35
CGK,AMQ,9653.85
CGK,BDJ,7039.16
CGK,BKS,6538.3
CGK,BPN,2068.79
CGK,BTH,6095.58
CGK,BTJ,4946.17
CGK,DJB,2116.99
CGK,DJJ,1747.65
CGK,DPS,1405.4
CGK,JED,9762.88
CGK,JOG,1308.31
CGK,KDI,6705.08
CGK,KOE,329.77
CGK,KUL,9611.83
CGK,LOP,5140.97
CGK,MDC,3191.11
CGK,PDG,5545.18
CGK,PGK,913.33
CGK,PKU,716.66
CGK,PKY,2481.52
CGK,PLM,990.81
CGK,PLW,9939.31
CGK,PNK,8756.87
CGK,SIN,9605.24
CGK,SOC,6012.23
CGK,SRG,1812.18
CGK,SUB,3524.55
CGK,TKG,8022.7
CGK,TNJ,5557.55
CGK,TRK,679.64
CGK,UPG,1130.05
DJB,BTH,4122.99
DJB,CGK,1166.96
DJJ,MKQ,4374.85
DJJ,NBX,696.83
DJJ,UPG,4451.55
DPS,BDO,3531.02
DPS,BMU,2651.23
DPS,BTH,3084.81
DPS,CGK,5345.13
DPS,JOG,9907.57
DPS,LBJ,7859.71
DPS,LOP,216.38
DPS,MLG,3213.28
DPS,MOF,7555.08
DPS,SRG,9516.04
DPS,SUB,6115.75
DPS,TMC,9381.93
DPS,UPG,1124.83
DPS,WGP,4641.27
ENE,KOE,8477.36
ENE,LBJ,1528.29
FKQ,AMQ,9823.64
FKQ,KNG,4860.96
FKQ,SOQ,6319.82
GTO,MDC,4665.68
GTO,UPG,6058.82
JED,CGK,6896.65
JOG,BDJ,7824.82
JOG,BDO,4414.7
JOG,BPN,8570.94
JOG,BTH,4380.79
JOG,CGK,2802.55
JOG,DPS,5036.25
JOG,LOP,5443.62
JOG,PKU,9314.76
JOG,SUB,9484.71
JOG,UPG,6292.69
KAZ,MDC,4545.93
KBU,BDJ,4150.19
KBU,UPG,2490.24
KDI,CGK,7447.38
KDI,UPG,3685.89
KNG,AMQ,8764.55
KNG,FKQ,9613.02
KNG,MKW,2314.51
KNG,NBX,4857.12
KOE,CGK,9999.77
KOE,DPS,5574.2
KOE,ENE,9100.84
KOE,MOF,1161.82
KOE,SUB,774.17
KUL,BDO,2437.02
KUL,CGK,1396.79
LBJ,DPS,2954.08
LBJ,ENE,7139.96
LOP,CGK,3028.49
LOP,DPS,4954.84
LOP,JOG,2715.31
LOP,SUB,6585.54
LUV,AMQ,304.53
LUW,UPG,7440.13
MDC,BPN,8017.62
MDC,CGK,5759.32
MDC,GTO,8032.81
MDC,KAZ,3779.93
MDC,MNA,6373.32
MDC,NAH,1218.95
MDC,SOQ,1244.23
MDC,SUB,5633.23
MDC,TTE,4446.95
MDC,UPG,3.23
MJU,UPG,438.26
MKQ,DJJ,3530.88
MKW,AMQ,907.92
MKW,KNG,32.88
MLG,DPS,904
MNA,MDC,8148.04
MOF,DPS,8581.83
MOF,KOE,1750.88
NAH,MDC,6803.36
NBX,AMQ,601.9
NBX,DJJ,7384.13
NBX,KNG,8841.88
NTX,BTH,4254.34
PDG,BTH,4195.32
PDG,CGK,700.43
PGK,BTH,1474.37
PGK,CGK,8681.33
PGK,TJQ,6243.48
PKU,BDO,5278.27
PKU,BTH,1102.03
PKU,CGK,1335.23
PKU,JOG,1636.36
PKY,CGK,7407.4
PKY,SUB,2404
PLM,BTH,898.99
PLM,CGK,1581.44
PLM,TKG,4684.73
PLW,BPN,7164.66
PLW,CGK,9228.13
PLW,SUB,4696.25
PLW,UPG,3364.19
PNK,CGK,5716.93
PSJ,UPG,9826.53
PUM,UPG,7185.03
SGN,SIN,1530.72
SIN,CGK,379.28
SIN,SGN,8315.16
SIN,SUB,1467.6
SOC,CGK,4688.73
SOQ,AMQ,7397.96
SOQ,BXB,3811.86
SOQ,FKQ,1347.9
SOQ,MDC,2366.96
SRG,BDJ,5493.44
SRG,BPN,6724.82
SRG,BTH,1021.64
SRG,CGK,9143.18
SRG,DPS,2756.51
SRG,SUB,4298.58
SUB,AMQ,5306.25
SUB,BDJ,1365.79
SUB,BDO,5686.64
SUB,BPN,7655.99
SUB,BTH,6290.49
SUB,CGK,9011.34
SUB,DPS,8338.79
SUB,JOG,8718.87
SUB,KOE,9914.81
SUB,LOP,6802.07
SUB,MDC,4483.41
SUB,PKY,8547.57
SUB,SIN,921.09
SUB,SRG,2300.35
SUB,TRK,5995.29
SUB,UPG,7049.96
TJQ,PGK,5464.3
TKG,CGK,4838.29
TKG,PLM,9416.5
TMC,DPS,6239.78
TNJ,CGK,9215.66
TRK,BPN,4653.37
TRK,CGK,3426.67
TRK,SUB,8074.13
TTE,MDC,6812.12
UPG,AMQ,9626.55
UPG,BPN,1112.18
UPG,BUW,9044.12
UPG,CGK,4424.79
UPG,DJJ,4346.21
UPG,DPS,1974.25
UPG,GTO,1732.14
UPG,JOG,4605.52
UPG,KBU,8807.78
UPG,KDI,6789.76
UPG,LUW,222.48
UPG,MDC,6503.71
UPG,MJU,9401.26
UPG,PLW,5824.46
UPG,PSJ,4626.22
UPG,PUM,245.23
UPG,SUB,3587.37
WGP,DPS,3065.99
AMS,BEG,3825.25
ARN,BEG,2822.96
ATH,BEG,6345.8
AUH,BEG,6058.12
BEG,AMS,4651.83
BEG,ARN,6948.96
BEG,ATH,4748.52
BEG,AUH,8830.7
BEG,BRU,3755.34
BEG,CDG,4194.3
BEG,CPH,9781.41
BEG,DUS,6577.3
BEG,FCO,3951.74
BEG,FRA,3200.25
BEG,LCA,8237.83
BEG,LHR,9560.56
BEG,LJU,57.56
BEG,MXP,5018.82
BEG,OTP,1873.89
BEG,SAW,9506.73
BEG,SJJ,3670.18
BEG,SKG,8747.57
BEG,SKP,9088.16
BEG,STR,1848.28
BEG,SVO,7418.29
BEG,TGD,6802.59
BEG,TIV,1373.62
BEG,TLV,7240.71
BEG,TXL,381
BEG,VIE,2868.94
BEG,WAW,4851.15
BEG,ZRH,6744.04
BRU,BEG,584.46
CDG,BEG,2965.95
CPH,BEG,7216.57
DUS,BEG,6859.4
FCO,BEG,9319.92
FRA,BEG,7130.83
LCA,BEG,25.2
LHR,BEG,6417.75
LJU,BEG,1990.08
MXP,BEG,2693.12
OTP,BEG,463.24
SAW,BEG,7818.22
SJJ,BEG,7179.41
SKG,BEG,751.98
SKP,BEG,5752.32
STR,BEG,4768.4
SVO,BEG,2962.86
TGD,BEG,5683.11
TIV,BEG,8593.97
TLV,BEG,4253.89
TXL,BEG,6850.88
VIE,BEG,5812.94
WAW,BEG,7592.78
ZRH,BEG,3176.48
YAG,YQK,7853.38
YAG,YQT,800.66
YAM,YQT,2249.13
YAM,YSB,1999.02
YFO,YQD,3178.75
YHD,YQK,1841.02
YHD,YQT,2736.28
YHD,YRL,6259.24
YHD,YXL,8530.45
YHM,YYU,931.04
YKF,YOW,819.08
YOW,YKF,4231.92
YOW,YYB,2693.35
YQD,YFO,5658.38
YQD,YWG,1904.96
YQK,YAG,9347.31
YQK,YHD,3821.1
YQK,YWG,8493.69
YQT,YAG,6942.13
YQT,YAM,9654.24
YQT,YTS,312.55
YQT,YWG,1125.17
YQT,YXL,7575.64
YRL,YHD,6509.28
YRL,YWG,7237.84
YRL,YXL,2423.81
YSB,YAM,5434.9
YSB,YQT,3885.41
YSB,YTS,700.48
YSB,YYB,7803.46
YTS,YSB,7255.54
YTS,YYU,776.21
YWG,YFO,2196.06
YWG,YQD,3772.82
YWG,YQK,8811.02
YWG,YRL,784.39
YXL,YAG,7871.34
YXL,YHD,490.87
YXL,YQT,1945.42
YXL,YRL,6080.49
YYB,YOW,8982.27
YYB,YSB,715.83
YYU,YHM,1615.4
